@relation cities_greece-weka.filters.unsupervised.attribute.Remove-R1

@attribute Latitude numeric
@attribute Longitude numeric

@data
39316.6667,21883.3333
39316.6667,21900
39316.6667,21916.6667
39316.6667,22233.3333
39316.6667,22300
39316.6667,22316.6667
39316.6667,22500
39316.6667,22633.3333
39316.6667,22683.3333
39316.6667,22716.6667
39316.6667,23100
39316.6667,23133.3333
39317.5,26244.1667
39328.6111,26279.4444
39333.3333,20450
39333.3333,20600
39333.3333,20716.6667
39333.3333,20733.3333
39333.3333,20766.6667
39333.3333,20783.3333
39333.3333,20883.3333
39333.3333,20900
39333.3333,20916.6667
39333.3333,20933.3333
39333.3333,20950
39333.3333,21000
39333.3333,21050
39333.3333,21066.6667
39333.3333,21083.3333
39333.3333,21183.3333
39333.3333,21233.3333
39333.3333,21266.6667
39333.3333,21300
39333.3333,21333.3333
39333.3333,21400
39333.3333,21416.6667
39333.3333,21433.3333
39333.3333,21466.6667
39333.3333,21483.3333
39333.3333,21500
39333.3333,21516.6667
39333.3333,21683.3333
39333.3333,21833.3333
39333.3333,21866.6667
39333.3333,21950
39333.3333,21983.3333
39333.3333,22016.6667
39333.3333,22100
39333.3333,22150
39333.3333,22366.6667
39333.3333,22383.3333
39333.3333,22416.6667
39333.3333,22433.3333
39333.3333,22450
39333.3333,22500
39333.3333,22550
39333.3333,22583.3333
39333.3333,22700
39333.3333,22766.6667
39333.3333,23016.6667
39333.3333,23033.3333
39333.3333,23050
39333.3333,23116.6667
39333.3333,23133.3333
39333.3333,23150
39333.3333,23216.6667
39333.3333,26183.3333
39333.3333,26216.6667
39334.7222,26311.3889
39344.7222,26362.5
39348.0556,26321.6667
39350,20416.6667
39350,20433.3333
39350,20450
39350,20550
39350,20583.3333
39350,20650
39350,20700
39350,20750
39350,20766.6667
39350,20800
39350,20883.3333
39350,20916.6667
39350,20950
39350,20966.6667
39350,21000
39350,21016.6667
39350,21033.3333
39350,21050
39350,21066.6667
39350,21100
39350,21150
39350,21183.3333
39350,21200
39350,21216.6667
39350,21266.6667
39350,21283.3333
39350,21300
39350,21316.6667
39350,21333.3333
39350,21350
39350,21450
39350,21466.6667
39350,21500
39350,21533.3333
39350,21666.6667
39350,21683.3333
39350,21750
39350,21766.6667
39350,21833.3333
39350,21900
39350,22083.3333
39350,22216.6667
39350,22266.6667
39350,22300
39350,22333.3333
39350,22500
39350,22550
39350,22616.6667
39350,22833.3333
39350,22866.6667
39350,22900
39350,23066.6667
39350,23083.3333
39350,23200
39360.8333,26263.6111
39361.3889,26295.8333
39366.6667,20283.3333
39366.6667,20400
39366.6667,20533.3333
39366.6667,20566.6667
39366.6667,20583.3333
39366.6667,20700
39366.6667,20783.3333
39366.6667,20866.6667
39366.6667,20883.3333
39366.6667,20950
39366.6667,21016.6667
39366.6667,21033.3333
39366.6667,21050
39366.6667,21066.6667
39366.6667,21100
39366.6667,21116.6667
39366.6667,21133.3333
39366.6667,21200
39366.6667,21216.6667
39366.6667,21233.3333
39366.6667,21266.6667
39366.6667,21283.3333
39366.6667,21300
39366.6667,21333.3333
39366.6667,21400
39366.6667,21416.6667
39366.6667,21533.3333
39366.6667,21600
39366.6667,21616.6667
39366.6667,21633.3333
39366.6667,21666.6667
39366.6667,21816.6667
39366.6667,21916.6667
39366.6667,21966.6667
39366.6667,22000
39366.6667,22083.3333
39366.6667,22133.3333
39366.6667,22400
39366.6667,22516.6667
39366.6667,22766.6667
39366.6667,22950
39366.6667,22983.3333
39366.6667,23066.6667
39366.6667,23183.3333
39366.6667,26166.6667
39366.6667,26283.3333
39368.8889,20303.8889
39373.6111,26303.6111
39383.3333,20066.6667
39383.3333,20083.3333
39383.3333,20116.6667
39383.3333,20383.3333
39383.3333,20483.3333
39383.3333,20566.6667
39383.3333,20583.3333
39383.3333,20700
39383.3333,20850
39383.3333,20900
39383.3333,21000
39383.3333,21016.6667
39383.3333,21033.3333
39383.3333,21050
39383.3333,21066.6667
39383.3333,21100
39383.3333,21133.3333
39383.3333,21183.3333
39383.3333,21200
39383.3333,21216.6667
39383.3333,21233.3333
39383.3333,21250
39383.3333,21266.6667
39383.3333,21283.3333
39383.3333,21400
39383.3333,21466.6667
39383.3333,21633.3333
39383.3333,21700
39383.3333,21766.6667
39383.3333,21816.6667
39383.3333,21866.6667
39383.3333,21916.6667
39383.3333,21983.3333
39383.3333,22233.3333
39383.3333,22266.6667
39383.3333,22333.3333
39383.3333,22350
39383.3333,22500
39383.3333,22516.6667
39383.3333,22566.6667
39383.3333,22750
39383.3333,22916.6667
39383.3333,22966.6667
39383.3333,22983.3333
39383.3333,23000
39383.3333,23050
39383.3333,23183.3333
39400,20050
39400,20066.6667
39400,20083.3333
39400,20333.3333
39400,20350
39400,20366.6667
39400,20383.3333
39400,20416.6667
39400,20483.3333
39400,20566.6667
39400,20783.3333
39400,20816.6667
39400,20966.6667
39400,21016.6667
39400,21050
39400,21066.6667
39400,21083.3333
39400,21100
39400,21116.6667
39400,21283.3333
39400,21333.3333
39400,21366.6667
39400,21600
39400,21633.3333
39400,21666.6667
39400,21700
39400,21733.3333
39400,21750
39400,21800
39400,21816.6667
39400,21900
39400,22016.6667
39400,22066.6667
39400,22200
39400,22216.6667
39400,22416.6667
39400,22433.3333
39400,22466.6667
39400,22716.6667
39400,22733.3333
39400,22983.3333
39400,23133.3333
39400,23166.6667
39405.2778,20253.0556
39416.6667,20016.6667
39416.6667,20066.6667
39416.6667,20083.3333
39416.6667,20300
39416.6667,20316.6667
39416.6667,20366.6667
39416.6667,20383.3333
39416.6667,20500
39416.6667,20550
39416.6667,20566.6667
39416.6667,20616.6667
39416.6667,20633.3333
39416.6667,20700
39416.6667,20766.6667
39416.6667,20783.3333
39416.6667,20816.6667
39416.6667,20833.3333
39416.6667,20850
39416.6667,20866.6667
39416.6667,20900
39416.6667,20916.6667
39416.6667,20933.3333
39416.6667,20950
39416.6667,20983.3333
39416.6667,21016.6667
39416.6667,21033.3333
39416.6667,21050
39416.6667,21066.6667
39416.6667,21083.3333
39416.6667,21100
39416.6667,21116.6667
39416.6667,21266.6667
39416.6667,21383.3333
39416.6667,21483.3333
39416.6667,21500
39416.6667,21533.3333
39416.6667,21583.3333
39416.6667,21600
39416.6667,21633.3333
39416.6667,21700
39416.6667,21733.3333
39416.6667,21750
39416.6667,21783.3333
39416.6667,21800
39416.6667,21966.6667
39416.6667,22100
39416.6667,22166.6667
39416.6667,22383.3333
39416.6667,22433.3333
39416.6667,22616.6667
39416.6667,22650
39416.6667,22933.3333
39416.6667,23133.3333
39416.6667,23150
39419.7222,20084.1667
39424.4444,20073.0556
39433.3333,19983.3333
39433.3333,20000
39433.3333,20050
39433.3333,20283.3333
39433.3333,20333.3333
39433.3333,20400
39433.3333,20433.3333
39433.3333,20466.6667
39433.3333,20483.3333
39433.3333,20533.3333
39433.3333,20550
39433.3333,20633.3333
39433.3333,20683.3333
39433.3333,20716.6667
39433.3333,20733.3333
39433.3333,20750
39433.3333,20766.6667
39433.3333,20783.3333
39433.3333,20833.3333
39433.3333,20883.3333
39433.3333,20916.6667
39433.3333,20950
39433.3333,20983.3333
39433.3333,21016.6667
39433.3333,21033.3333
39433.3333,21050
39433.3333,21083.3333
39433.3333,21100
39433.3333,21116.6667
39433.3333,21216.6667
39433.3333,21350
39433.3333,21366.6667
39433.3333,21383.3333
39433.3333,21433.3333
39433.3333,21516.6667
39433.3333,21533.3333
39433.3333,21566.6667
39433.3333,21666.6667
39433.3333,21716.6667
39433.3333,21750
39433.3333,21766.6667
39433.3333,21833.3333
39433.3333,21866.6667
39433.3333,22050
39433.3333,22100
39433.3333,22133.3333
39433.3333,22183.3333
39433.3333,22300
39433.3333,22333.3333
39433.3333,22683.3333
39433.3333,22750
39433.3333,22883.3333
39433.3333,23116.6667
39436.1111,19978.3333
39450,19983.3333
39450,20000
39450,20066.6667
39450,20266.6667
39450,20283.3333
39450,20300
39450,20316.6667
39450,20400
39450,20450
39450,20533.3333
39450,20600
39450,20683.3333
39450,20716.6667
39450,20733.3333
39450,20766.6667
39450,20816.6667
39450,20833.3333
39450,21000
39450,21016.6667
39450,21033.3333
39450,21066.6667
39450,21083.3333
39450,21100
39450,21116.6667
39450,21233.3333
39450,21250
39450,21316.6667
39450,21333.3333
39450,21366.6667
39450,21383.3333
39450,21416.6667
39450,21466.6667
39450,21483.3333
39450,21500
39450,21516.6667
39450,21533.3333
39450,21550
39450,21566.6667
39450,21800
39450,21833.3333
39450,21966.6667
39450,22083.3333
39450,22150
39450,22250
39450,22333.3333
39450,22350
39450,22483.3333
39450,22533.3333
39450,22550
39450,23100
39450,23116.6667
39458.0556,19958.0556
39466.6667,19916.6667
39466.6667,19933.3333
39466.6667,19950
39466.6667,20316.6667
39466.6667,20333.3333
39466.6667,20350
39466.6667,20366.6667
39466.6667,20416.6667
39466.6667,20433.3333
39466.6667,20516.6667
39466.6667,20666.6667
39466.6667,20716.6667
39466.6667,20750
39466.6667,20816.6667
39466.6667,20833.3333
39466.6667,20850
39466.6667,20900
39466.6667,20916.6667
39466.6667,20966.6667
39466.6667,21033.3333
39466.6667,21050
39466.6667,21083.3333
39466.6667,21100
39466.6667,21250
39466.6667,21283.3333
39466.6667,21316.6667
39466.6667,21350
39466.6667,21366.6667
39466.6667,21416.6667
39466.6667,21433.3333
39466.6667,21450
39466.6667,21533.3333
39466.6667,21566.6667
39466.6667,21616.6667
39466.6667,21666.6667
39466.6667,21700
39466.6667,21733.3333
39466.6667,21833.3333
39466.6667,21866.6667
39466.6667,21900
39466.6667,22083.3333
39466.6667,22166.6667
39466.6667,22216.6667
39466.6667,22283.3333
39466.6667,22450
39466.6667,22500
39466.6667,22733.3333
39466.6667,22916.6667
39474.4444,19931.9444
39483.3333,19916.6667
39483.3333,20266.6667
39483.3333,20300
39483.3333,20333.3333
39483.3333,20400
39483.3333,20466.6667
39483.3333,20500
39483.3333,20566.6667
39483.3333,20666.6667
39483.3333,20850
39483.3333,20866.6667
39483.3333,20883.3333
39483.3333,20916.6667
39483.3333,20966.6667
39483.3333,21033.3333
39483.3333,21050
39483.3333,21066.6667
39483.3333,21083.3333
39483.3333,21100
39483.3333,21316.6667
39483.3333,21333.3333
39483.3333,21533.3333
39483.3333,21550
39483.3333,21716.6667
39483.3333,21850
39483.3333,21900
39483.3333,21983.3333
39483.3333,22200
39483.3333,22266.6667
39483.3333,22600
39483.3333,22700
39483.3333,22950
39483.3333,23100
39495.8333,19873.0556
39500,19916.6667
39500,20266.6667
39500,20316.6667
39500,20366.6667
39500,20383.3333
39500,20416.6667
39500,20433.3333
39500,20466.6667
39500,20500
39500,20533.3333
39500,20650
39500,20683.3333
39500,20750
39500,20866.6667
39500,20916.6667
39500,20950
39500,20966.6667
39500,20983.3333
39500,21000
39500,21033.3333
39500,21050
39500,21083.3333
39500,21316.6667
39500,21350
39500,21516.6667
39500,21533.3333
39500,21616.6667
39500,21683.3333
39500,21783.3333
39500,21900
39500,22016.6667
39500,22050
39500,22150
39500,22250
39500,22450
39500,22550
39500,22633.3333
39500,22650
39500,22700
39500,22883.3333
39500,23066.6667
39516.6667,19866.6667
39516.6667,19900
39516.6667,20350
39516.6667,20433.3333
39516.6667,20550
39516.6667,20566.6667
39516.6667,20600
39516.6667,20633.3333
39516.6667,20683.3333
39516.6667,20733.3333
39516.6667,20800
39516.6667,20816.6667
39516.6667,20950
39516.6667,20983.3333
39516.6667,21050
39516.6667,21066.6667
39516.6667,21083.3333
39516.6667,21150
39516.6667,21600
39516.6667,21650
39516.6667,21666.6667
39516.6667,21700
39516.6667,21750
39516.6667,21800
39516.6667,21866.6667
39516.6667,21950
39516.6667,22083.3333
39516.6667,22100
39516.6667,22116.6667
39516.6667,22316.6667
39516.6667,22466.6667
39516.6667,22550
39516.6667,22683.3333
39525.5556,20257.2222
39533.3333,19850
39533.3333,19866.6667
39533.3333,19900
39533.3333,19916.6667
39533.3333,20283.3333
39533.3333,20350
39533.3333,20400
39533.3333,20466.6667
39533.3333,20550
39533.3333,20666.6667
39533.3333,20716.6667
39533.3333,20733.3333
39533.3333,20783.3333
39533.3333,20850
39533.3333,20916.6667
39533.3333,21033.3333
39533.3333,21050
39533.3333,21066.6667
39533.3333,21083.3333
39533.3333,21100
39533.3333,21116.6667
39533.3333,21250
39533.3333,21300
39533.3333,21366.6667
39533.3333,21400
39533.3333,21433.3333
39533.3333,21466.6667
39533.3333,21566.6667
39533.3333,21583.3333
39533.3333,21616.6667
39533.3333,21633.3333
39533.3333,21683.3333
39533.3333,21700
39533.3333,21766.6667
39533.3333,21800
39533.3333,21833.3333
39533.3333,21866.6667
39533.3333,21933.3333
39533.3333,21983.3333
39533.3333,22000
39533.3333,22166.6667
39533.3333,22233.3333
39533.3333,22266.6667
39533.3333,22366.6667
39533.3333,22500
39533.3333,22666.6667
39538.8889,24991.6667
39546.3889,19911.1111
39550,19866.6667
39550,19883.3333
39550,20266.6667
39550,20316.6667
39550,20366.6667
39550,20433.3333
39550,20516.6667
39550,20550
39550,20583.3333
39550,20600
39550,20633.3333
39550,20683.3333
39550,20766.6667
39550,20900
39550,20950
39550,21016.6667
39550,21033.3333
39550,21050
39550,21116.6667
39550,21366.6667
39550,21583.3333
39550,21616.6667
39550,21633.3333
39550,21650
39550,21666.6667
39550,21683.3333
39550,21700
39550,21750
39550,21766.6667
39550,21900
39550,22200
39550,22616.6667
39550,22650
39550,22750
39550,22983.3333
39566.6667,19850
39566.6667,19866.6667
39566.6667,19883.3333
39566.6667,19900
39566.6667,19916.6667
39566.6667,20200
39566.6667,20283.3333
39566.6667,20316.6667
39566.6667,20433.3333
39566.6667,20550
39566.6667,20633.3333
39566.6667,20700
39566.6667,20733.3333
39566.6667,20833.3333
39566.6667,20883.3333
39566.6667,20950
39566.6667,21000
39566.6667,21083.3333
39566.6667,21166.6667
39566.6667,21250
39566.6667,21366.6667
39566.6667,21583.3333
39566.6667,21616.6667
39566.6667,21700
39566.6667,21716.6667
39566.6667,21750
39566.6667,21766.6667
39566.6667,21833.3333
39566.6667,21933.3333
39566.6667,22000
39566.6667,22016.6667
39566.6667,22083.3333
39566.6667,22216.6667
39566.6667,22366.6667
39566.6667,22466.6667
39566.6667,22533.3333
39566.6667,22600
39566.6667,22750
39566.6667,22766.6667
39583.3333,19850
39583.3333,19866.6667
39583.3333,19883.3333
39583.3333,19900
39583.3333,19916.6667
39583.3333,20333.3333
39583.3333,20400
39583.3333,20466.6667
39583.3333,20550
39583.3333,20600
39583.3333,20616.6667
39583.3333,20666.6667
39583.3333,20700
39583.3333,20716.6667
39583.3333,20800
39583.3333,20883.3333
39583.3333,20916.6667
39583.3333,20933.3333
39583.3333,20950
39583.3333,20983.3333
39583.3333,21000
39583.3333,21033.3333
39583.3333,21066.6667
39583.3333,21083.3333
39583.3333,21116.6667
39583.3333,21583.3333
39583.3333,21683.3333
39583.3333,21733.3333
39583.3333,21750
39583.3333,21783.3333
39583.3333,21800
39583.3333,21816.6667
39583.3333,21850
39583.3333,21900
39583.3333,21916.6667
39583.3333,21966.6667
39583.3333,22166.6667
39583.3333,22300
39583.3333,22333.3333
39583.3333,22583.3333
39583.3333,22783.3333
39583.3333,22916.6667
39593.8889,19823.6111
39600,19866.6667
39600,19900
39600,19916.6667
39600,20233.3333
39600,20266.6667
39600,20283.3333
39600,20316.6667
39600,20433.3333
39600,20466.6667
39600,20533.3333
39600,20566.6667
39600,20650
39600,20683.3333
39600,20750
39600,20850
39600,20883.3333
39600,21000
39600,21050
39600,21100
39600,21283.3333
39600,21300
39600,21466.6667
39600,21500
39600,21650
39600,21766.6667
39600,21816.6667
39600,21983.3333
39600,22050
39600,22066.6667
39600,22583.3333
39600,22716.6667
39616.6667,19800
39616.6667,19816.6667
39616.6667,19850
39616.6667,19900
39616.6667,19916.6667
39616.6667,20183.3333
39616.6667,20333.3333
39616.6667,20500
39616.6667,20533.3333
39616.6667,20583.3333
39616.6667,20633.3333
39616.6667,20733.3333
39616.6667,20833.3333
39616.6667,20883.3333
39616.6667,20950
39616.6667,20966.6667
39616.6667,20983.3333
39616.6667,21050
39616.6667,21350
39616.6667,21416.6667
39616.6667,21533.3333
39616.6667,21650
39616.6667,21750
39616.6667,21766.6667
39616.6667,22016.6667
39616.6667,22133.3333
39616.6667,22233.3333
39616.6667,22266.6667
39616.6667,22300
39616.6667,22366.6667
39616.6667,22433.3333
39616.6667,22533.3333
39616.6667,22566.6667
39616.6667,22616.6667
39616.6667,22683.3333
39616.6667,22883.3333
39620,19919.7222
39625,19875.5556
39626.9444,20187.2222
39633.0556,19764.4444
39633.3333,19900
39633.3333,20416.6667
39633.3333,20450
39633.3333,20566.6667
39633.3333,20700
39633.3333,20716.6667
39633.3333,20733.3333
39633.3333,20766.6667
39633.3333,20783.3333
39633.3333,20866.6667
39633.3333,20916.6667
39633.3333,20966.6667
39633.3333,21033.3333
39633.3333,21066.6667
39633.3333,21250
39633.3333,21300
39633.3333,21350
39633.3333,21583.3333
39633.3333,21700
39633.3333,21783.3333
39633.3333,22016.6667
39633.3333,22050
39633.3333,22400
39633.3333,22416.6667
39633.3333,22500
39633.3333,22516.6667
39650,19766.6667
39650,19850
39650,20283.3333
39650,20316.6667
39650,20366.6667
39650,20483.3333
39650,20516.6667
39650,20616.6667
39650,20666.6667
39650,20700
39650,20716.6667
39650,20733.3333
39650,20800
39650,20950
39650,21033.3333
39650,21483.3333
39650,21616.6667
39650,21650
39650,21816.6667
39650,22266.6667
39650,22283.3333
39650,22433.3333
39650,22716.6667
39663.8889,20101.3889
39666.6667,19816.6667
39666.6667,20250
39666.6667,20366.6667
39666.6667,20433.3333
39666.6667,20516.6667
39666.6667,20533.3333
39666.6667,20550
39666.6667,20566.6667
39666.6667,20583.3333
39666.6667,20650
39666.6667,20716.6667
39666.6667,20733.3333
39666.6667,20833.3333
39666.6667,20933.3333
39666.6667,20950
39666.6667,21033.3333
39666.6667,21216.6667
39666.6667,21450
39666.6667,21566.6667
39666.6667,21633.3333
39666.6667,21700
39666.6667,21733.3333
39666.6667,21766.6667
39666.6667,21833.3333
39666.6667,22383.3333
39666.6667,22483.3333
39666.6667,22666.6667
39666.6667,22733.3333
39666.6667,22783.3333
39666.6667,22866.6667
39670,19740.8333
39681.6667,19706.9444
39683.3333,19683.3333
39683.3333,19700
39683.3333,19733.3333
39683.3333,19750
39683.3333,19816.6667
39683.3333,20066.6667
39683.3333,20300
39683.3333,20466.6667
39683.3333,20533.3333
39683.3333,20616.6667
39683.3333,20666.6667
39683.3333,20766.6667
39683.3333,20783.3333
39683.3333,20866.6667
39683.3333,20883.3333
39683.3333,21050
39683.3333,21183.3333
39683.3333,21300
39683.3333,21550
39683.3333,21583.3333
39683.3333,21683.3333
39683.3333,21800
39683.3333,22300
39683.3333,22316.6667
39683.3333,22333.3333
39683.3333,22500
39683.3333,22583.3333
39683.3333,22633.3333
39683.3333,22700
39683.3333,22733.3333
39683.3333,22833.3333
39694.4444,19836.6667
39700,19700
39700,19716.6667
39700,19733.3333
39700,19833.3333
39700,20266.6667
39700,20333.3333
39700,20400
39700,20533.3333
39700,20566.6667
39700,20633.3333
39700,20666.6667
39700,20783.3333
39700,20800
39700,20816.6667
39700,20850
39700,20950
39700,21033.3333
39700,21066.6667
39700,21383.3333
39700,21516.6667
39700,21633.3333
39700,21716.6667
39700,22016.6667
39700,22083.3333
39700,22416.6667
39700,22433.3333
39700,22700
39707.7778,19795.5556
39709.7222,19702.2222
39716.6667,19666.6667
39716.6667,19716.6667
39716.6667,19733.3333
39716.6667,19750
39716.6667,19766.6667
39716.6667,19783.3333
39716.6667,19833.3333
39716.6667,19900
39716.6667,20350
39716.6667,20450
39716.6667,20483.3333
39716.6667,20533.3333
39716.6667,20600
39716.6667,20716.6667
39716.6667,20750
39716.6667,20833.3333
39716.6667,21066.6667
39716.6667,21083.3333
39716.6667,21383.3333
39716.6667,21466.6667
39716.6667,21616.6667
39716.6667,21683.3333
39716.6667,21783.3333
39716.6667,21933.3333
39716.6667,22166.6667
39716.6667,22183.3333
39716.6667,22400
39716.6667,22550
39716.6667,22566.6667
39716.6667,22733.3333
39716.6667,22766.6667
39733.3333,19666.6667
39733.3333,19683.3333
39733.3333,19700
39733.3333,19716.6667
39733.3333,19733.3333
39733.3333,19750
39733.3333,19766.6667
39733.3333,19800
39733.3333,19816.6667
